1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1378.0,994.0,0.0,None,4,1Fam,None,None,0.0,0.0,None,None,0,0,None,994.0,N,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,Stone,2,Min2,432.0,1,TA,RFn,TA,Attchd,1985.0,2372.0,0,GasA,TA,2Story,2,TA,Lvl,Gtl,6600.0,Corner,60.0,Reg,0.0,70,RM,0.0,None,None,0.0,12,OldTown,287.0,4,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,11,994.0,AllPub,0.0,1892,1965,2009,107500.0
832.0,832.0,0.0,None,4,1Fam,TA,No,194.0,0.0,GLQ,Unf,0,0,Gd,638.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,GdWo,TA,1,PConc,2,Typ,528.0,2,TA,RFn,TA,Attchd,1976.0,1664.0,1,GasA,TA,2Story,1,TA,Lvl,Gtl,10140.0,Inside,78.0,Reg,0.0,60,RL,0.0,None,None,0.0,3,NWAmes,28.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,259.0,Pave,8,832.0,AllPub,0.0,1976,1976,2006,162900.0
864.0,0.0,0.0,None,2,1Fam,TA,No,167.0,0.0,Rec,Unf,1,0,TA,697.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,WdShing,Plywood,None,None,0,CBlock,1,Typ,572.0,2,TA,Unf,TA,Detchd,1957.0,864.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8172.0,Inside,60.0,Reg,0.0,20,RL,0.0,None,None,0.0,4,Edwards,0.0,7,5,N,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,864.0,AllPub,0.0,1955,1990,2006,115000.0
1052.0,0.0,0.0,None,3,1Fam,TA,Av,1016.0,0.0,BLQ,Unf,1,0,TA,36.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,GdWo,None,0,CBlock,1,Typ,288.0,1,TA,RFn,TA,Attchd,1968.0,1052.0,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,8400.0,Inside,70.0,Reg,0.0,20,RL,168.0,BrkFace,None,0.0,11,NAmes,0.0,5,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,1052.0,AllPub,356.0,1968,1968,2006,138500.0
1128.0,0.0,0.0,None,3,1Fam,TA,Mn,776.0,0.0,ALQ,Unf,1,0,TA,344.0,Y,Norm,Norm,SBrkr,123.0,Gd,TA,MetalSd,MetalSd,MnPrv,None,0,CBlock,2,Typ,525.0,2,TA,RFn,TA,Attchd,1963.0,1128.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8700.0,Inside,80.0,Reg,0.0,20,RL,148.0,BrkFace,None,0.0,12,NAmes,20.0,6,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,6,1120.0,AllPub,192.0,1963,1963,2008,155000.0
1072.0,0.0,0.0,None,2,TwnhsE,TA,Gd,547.0,0.0,GLQ,Unf,1,0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,525.0,2,TA,Fin,TA,Basment,2005.0,1072.0,0,GasA,Gd,SFoyer,1,TA,Lvl,Gtl,3675.0,Inside,35.0,Reg,0.0,180,RM,82.0,BrkFace,None,0.0,6,Edwards,44.0,5,6,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,5,547.0,AllPub,0.0,2005,2006,2006,140000.0
4692.0,950.0,0.0,None,3,1Fam,TA,Gd,5644.0,0.0,GLQ,Unf,2,0,Ex,466.0,Y,Feedr,Norm,SBrkr,0.0,TA,Ex,Stucco,Stucco,None,Gd,3,PConc,2,Typ,1418.0,2,TA,Fin,TA,Attchd,2008.0,5642.0,1,GasA,Ex,2Story,1,Ex,Bnk,Gtl,63887.0,Corner,313.0,IR3,0.0,60,RL,796.0,Stone,None,0.0,1,Edwards,292.0,5,10,Y,480.0,Gd,ClyTile,Hip,Partial,New,0.0,Pave,12,6110.0,AllPub,214.0,2008,2008,2008,160000.0
1246.0,0.0,0.0,None,3,1Fam,TA,No,340.0,906.0,LwQ,Rec,1,0,TA,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,BrkFace,BrkFace,GdPrv,None,0,CBlock,1,Typ,305.0,1,TA,RFn,TA,Attchd,1959.0,1246.0,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500.0,Inside,75.0,Reg,0.0,20,RL,0.0,None,None,0.0,5,NAmes,0.0,7,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,6,1246.0,AllPub,218.0,1959,1994,2010,154000.0
1005.0,978.0,0.0,None,3,1Fam,TA,No,694.0,0.0,GLQ,Unf,0,0,Gd,284.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,490.0,2,TA,Fin,TA,Attchd,1999.0,1983.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10762.0,CulDSac,59.9111111111111,IR1,0.0,60,RL,344.0,None,None,0.0,5,Gilbert,0.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,9,978.0,AllPub,0.0,1999,1999,2009,225000.0
753.0,741.0,0.0,None,3,1Fam,TA,No,547.0,0.0,BLQ,Unf,0,0,TA,224.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,None,Gd,2,CBlock,1,Typ,213.0,1,TA,Unf,TA,Attchd,1942.0,1494.0,0,GasA,Fa,2Story,1,Gd,Bnk,Gtl,7500.0,Inside,86.60254037844385,IR1,0.0,70,RL,0.0,None,None,0.0,11,Crawfor,0.0,7,6,P,0.0,None,CompShg,Gable,Normal,WD,224.0,Pave,7,771.0,AllPub,0.0,1942,1950,2009,177500.0
1203.0,1323.0,0.0,None,4,1Fam,TA,No,740.0,0.0,GLQ,Unf,1,0,Gd,425.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,844.0,3,TA,RFn,TA,Attchd,1994.0,2526.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10120.0,Inside,92.0,Reg,0.0,60,RL,391.0,BrkFace,None,0.0,12,NoRidge,78.0,5,8,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,8,1165.0,AllPub,309.0,1994,1994,2006,290000.0
1616.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1616.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,834.0,3,TA,RFn,TA,Attchd,2005.0,1616.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8688.0,Inside,73.0,Reg,0.0,20,RL,228.0,BrkFace,None,0.0,4,Somerst,59.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1616.0,AllPub,208.0,2005,2005,2006,232000.0
976.0,732.0,0.0,None,3,TwnhsE,None,None,0.0,0.0,None,None,0,0,None,976.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Maj1,380.0,2,TA,Unf,TA,Detchd,2004.0,1708.0,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3363.0,Inside,32.0,Reg,0.0,160,RM,117.0,Stone,None,0.0,4,Edwards,40.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,976.0,AllPub,0.0,2004,2004,2006,130000.0
1652.0,0.0,0.0,None,2,1Fam,TA,No,1572.0,0.0,GLQ,Unf,1,0,Ex,80.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Ex,2,PConc,2,Typ,840.0,2,TA,Fin,TA,Attchd,2006.0,1652.0,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13173.0,Corner,108.0,IR1,0.0,20,RL,300.0,Stone,None,0.0,11,NridgHt,102.0,5,9,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,6,1652.0,AllPub,404.0,2006,2007,2009,325000.0
1368.0,0.0,0.0,None,2,TwnhsE,None,None,0.0,0.0,None,None,0,0,None,1368.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,474.0,2,TA,RFn,TA,Attchd,2005.0,1368.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6955.0,Inside,48.0,IR1,0.0,120,RL,94.0,Stone,None,0.0,9,NridgHt,35.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,6,1368.0,AllPub,132.0,2005,2006,2006,202500.0
990.0,0.0,0.0,None,3,1Fam,Gd,No,746.0,0.0,ALQ,Unf,1,0,Gd,244.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,480.0,2,TA,Unf,TA,Detchd,2000.0,990.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8072.0,Inside,60.0,Reg,0.0,20,RL,0.0,None,None,0.0,5,CollgCr,64.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,990.0,AllPub,0.0,1994,1995,2009,138000.0
1122.0,0.0,0.0,None,2,1Fam,TA,No,144.0,608.0,GLQ,ALQ,1,0,TA,172.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,GdWo,None,0,CBlock,1,Typ,528.0,2,TA,Unf,TA,Attchd,1948.0,1122.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12000.0,Inside,100.0,Reg,0.0,20,RM,0.0,None,None,0.0,5,OldTown,36.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,924.0,AllPub,0.0,1948,2005,2008,147000.0
1294.0,0.0,0.0,None,3,1Fam,TA,No,1200.0,0.0,GLQ,Unf,1,0,Gd,78.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,GdWo,None,0,CBlock,2,Typ,496.0,2,TA,RFn,TA,Attchd,1991.0,1294.0,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7153.0,Inside,84.57541013793549,Reg,0.0,20,RL,88.0,BrkFace,None,0.0,6,SawyerW,51.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1278.0,AllPub,112.0,1991,1991,2008,179200.0
1902.0,0.0,0.0,None,3,1Fam,TA,Av,1406.0,0.0,GLQ,Unf,1,0,Gd,496.0,Y,PosA,Norm,SBrkr,162.0,Gd,Gd,BrkFace,HdBoard,None,TA,2,PConc,2,Typ,567.0,2,TA,Fin,TA,Attchd,1959.0,1902.0,0,GasA,TA,1Story,1,Ex,Lvl,Gtl,17500.0,Inside,100.0,Reg,0.0,20,RL,0.0,None,None,0.0,5,Crawfor,207.0,8,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1902.0,AllPub,0.0,1959,2002,2010,335000.0
1274.0,0.0,0.0,None,3,1Fam,TA,No,925.0,0.0,GLQ,Unf,1,0,Gd,349.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,508.0,2,TA,RFn,TA,Attchd,2005.0,1274.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8814.0,Inside,68.0,Reg,0.0,20,RL,80.0,BrkFace,None,0.0,1,CollgCr,98.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,6,1274.0,AllPub,264.0,2005,2007,2007,203000.0
1453.0,1357.0,0.0,None,4,1Fam,TA,No,482.0,0.0,GLQ,Unf,0,0,Ex,971.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,Wd Sdng,Wd Sdng,None,Ex,1,PConc,2,Typ,750.0,2,Gd,RFn,Gd,Attchd,1990.0,2810.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9572.0,Inside,97.83659846908009,IR1,0.0,60,RL,336.0,BrkFace,None,0.0,6,NoRidge,0.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,9,1453.0,AllPub,500.0,1990,1990,2007,302000.0
1422.0,1177.0,0.0,None,4,1Fam,None,None,0.0,0.0,None,None,0,0,None,1393.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,779.0,3,TA,Fin,TA,BuiltIn,1999.0,2599.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14774.0,Corner,108.0,IR1,0.0,60,RL,165.0,BrkFace,None,0.0,5,NoRidge,30.0,5,9,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,10,1393.0,AllPub,668.0,1999,1999,2010,333168.0
948.0,0.0,0.0,None,3,1Fam,TA,No,732.0,0.0,Rec,Unf,1,0,TA,216.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,None,TA,1,CBlock,1,Typ,280.0,1,TA,Unf,TA,Detchd,1956.0,948.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8190.0,Inside,60.0,Reg,0.0,20,RL,0.0,None,None,0.0,10,Edwards,36.0,6,4,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,948.0,AllPub,0.0,1954,1954,2007,119000.0
1092.0,1020.0,0.0,None,4,1Fam,TA,Mn,500.0,276.0,ALQ,LwQ,0,0,Fa,176.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,Gd,2,CBlock,2,Typ,576.0,2,TA,Unf,TA,Attchd,1969.0,2112.0,1,GasA,TA,2Story,1,TA,Lvl,Gtl,11075.0,Inside,85.0,Reg,0.0,60,RL,0.0,None,None,0.0,6,NAmes,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,9,952.0,AllPub,280.0,1969,1969,2008,206900.0
1630.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,1,0,None,1622.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,860.0,3,TA,RFn,TA,Attchd,2008.0,1630.0,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,10226.0,Inside,61.0,IR1,0.0,20,RL,270.0,Stone,None,0.0,1,CollgCr,42.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,1622.0,AllPub,172.0,2008,2008,2009,295493.0
1352.0,0.0,0.0,Pave,2,TwnhsE,None,None,0.0,0.0,None,None,0,0,None,1352.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,466.0,2,TA,RFn,TA,Attchd,2006.0,1352.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4230.0,Corner,47.0,Reg,0.0,120,FV,0.0,None,None,0.0,4,Somerst,241.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,5,1352.0,AllPub,0.0,2006,2007,2007,208900.0
1787.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1753.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,748.0,3,TA,RFn,TA,Attchd,2001.0,1787.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14781.0,CulDSac,59.9111111111111,IR2,0.0,20,RL,178.0,BrkFace,None,0.0,8,CollgCr,150.0,5,8,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,7,1753.0,AllPub,198.0,2001,2002,2006,275000.0
948.0,0.0,0.0,None,3,1Fam,TA,No,492.0,0.0,ALQ,Unf,0,0,TA,372.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,PConc,1,Typ,248.0,1,TA,Unf,TA,Attchd,1954.0,948.0,0,GasA,Ex,1Story,1,TA,Bnk,Gtl,10215.0,Inside,75.0,Reg,0.0,20,RL,132.0,BrkFace,None,0.0,2,Edwards,0.0,5,4,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,864.0,AllPub,0.0,1954,1954,2007,111000.0
1478.0,0.0,0.0,None,3,1Fam,TA,No,189.0,661.0,ALQ,Rec,1,0,TA,628.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,BrkFace,BrkFace,None,Gd,2,CBlock,1,Typ,442.0,2,TA,RFn,TA,Attchd,1957.0,1478.0,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,8400.0,Inside,70.0,Reg,0.0,20,RL,0.0,None,None,0.0,6,NAmes,0.0,3,6,Y,0.0,None,CompShg,Hip,Normal,WD,216.0,Pave,6,1478.0,AllPub,114.0,1957,1957,2009,156500.0
720.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,0.0,N,Feedr,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,287.0,1,Fa,Unf,TA,Detchd,1955.0,720.0,0,Floor,TA,1Story,1,TA,Lvl,Gtl,6627.0,Corner,81.40638795573724,IR1,0.0,20,RL,0.0,None,None,0.0,7,BrkSide,0.0,6,3,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,4,0.0,AllPub,0.0,1949,1950,2008,72500.0
1061.0,862.0,0.0,None,3,1Fam,TA,No,674.0,0.0,GLQ,Unf,1,0,Gd,76.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,564.0,2,TA,RFn,TA,Attchd,1992.0,1923.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10186.0,Inside,107.0,IR1,0.0,60,RL,0.0,None,None,0.0,6,NoRidge,39.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,750.0,AllPub,240.0,1992,1992,2010,190000.0
1795.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,1795.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,895.0,3,TA,RFn,TA,Attchd,2007.0,1795.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9986.0,Inside,75.0,Reg,0.0,20,RL,428.0,BrkFace,None,0.0,2,Somerst,49.0,5,8,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,7,1795.0,AllPub,0.0,2006,2007,2007,147000.0
816.0,0.0,0.0,None,3,1Fam,TA,No,641.0,0.0,ALQ,Unf,0,1,TA,175.0,Y,Norm,Norm,SBrkr,0.0,Gd,Gd,VinylSd,VinylSd,MnPrv,Ex,1,CBlock,1,Typ,264.0,1,TA,Unf,TA,Attchd,1982.0,816.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6600.0,Inside,60.0,Reg,0.0,20,RL,0.0,None,None,0.0,10,Mitchel,0.0,9,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,816.0,AllPub,0.0,1982,2008,2008,130500.0
1584.0,1208.0,0.0,Grvl,5,1Fam,TA,No,493.0,0.0,LwQ,Unf,0,0,Gd,1017.0,Y,Norm,Norm,SBrkr,0.0,Gd,Gd,BrkFace,Wd Sdng,MnPrv,TA,2,BrkTil,2,Mod,520.0,2,TA,Unf,Fa,Detchd,1920.0,2792.0,0,GasW,Ex,1.5Fin,1,TA,Lvl,Gtl,10440.0,Corner,60.0,Reg,0.0,50,RM,0.0,None,Shed,1150.0,6,OldTown,547.0,7,6,Y,0.0,None,CompShg,Gable,Normal,WD,480.0,Pave,8,1510.0,AllPub,0.0,1920,1950,2008,256000.0
955.0,677.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,935.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,462.0,2,TA,Fin,TA,Attchd,1998.0,1632.0,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,9084.0,Inside,63.0,IR1,0.0,60,RL,0.0,None,None,0.0,6,Gilbert,28.0,5,7,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,8,935.0,AllPub,0.0,1998,1998,2006,176500.0
1588.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1588.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,825.0,3,TA,RFn,TA,Attchd,2006.0,1588.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10000.0,Inside,85.0,Reg,0.0,20,RL,410.0,Stone,None,0.0,12,Somerst,45.0,5,8,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,7,1588.0,AllPub,144.0,2006,2006,2007,227000.0
954.0,0.0,0.0,None,3,1Fam,TA,Av,483.0,0.0,ALQ,Unf,0,0,TA,428.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,576.0,2,TA,Unf,TA,Detchd,1976.0,954.0,0,GasA,Gd,SLvl,1,TA,Lvl,Gtl,10780.0,Inside,55.0,IR1,0.0,80,RL,0.0,None,None,0.0,7,CollgCr,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,911.0,AllPub,0.0,1976,1976,2006,132500.0
816.0,0.0,0.0,None,2,1Fam,TA,Mn,690.0,0.0,ALQ,Unf,1,0,TA,126.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,Gd,1,CBlock,1,Typ,288.0,1,Fa,Unf,Fa,Detchd,1958.0,816.0,0,GasA,Ex,1Story,1,TA,Lvl,Mod,8877.0,Inside,67.0,Reg,0.0,20,RL,0.0,None,None,0.0,5,Edwards,0.0,6,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,3,816.0,AllPub,0.0,1938,1958,2009,100000.0
803.0,557.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,803.0,Y,Norm,Norm,SBrkr,190.0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,None,0,CBlock,1,Typ,297.0,1,TA,Unf,TA,Detchd,1951.0,1360.0,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,7200.0,Corner,60.0,Reg,0.0,50,RM,0.0,None,None,0.0,7,IDOTRR,65.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,803.0,AllPub,0.0,1938,1995,2006,125500.0
765.0,600.0,0.0,None,3,TwnhsE,TA,No,765.0,0.0,LwQ,Unf,0,0,TA,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Min1,440.0,2,TA,Unf,TA,Attchd,1970.0,1365.0,1,GasA,TA,2Story,1,TA,Lvl,Gtl,2368.0,Inside,24.0,Reg,0.0,160,RM,312.0,None,None,0.0,5,BrDale,36.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,765.0,AllPub,0.0,1970,1970,2009,125000.0
1334.0,0.0,0.0,None,2,1Fam,TA,No,686.0,0.0,ALQ,Unf,0,1,Gd,664.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,None,TA,1,CBlock,2,Typ,630.0,2,TA,RFn,TA,Attchd,1977.0,1334.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9650.0,Inside,80.0,Reg,0.0,20,RL,360.0,BrkFace,None,0.0,4,NWAmes,16.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1350.0,AllPub,0.0,1977,1977,2009,167900.0
1656.0,0.0,0.0,None,4,Duplex,None,None,0.0,0.0,None,None,0,0,None,1656.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,None,None,0,CBlock,2,Typ,506.0,2,TA,Unf,TA,Detchd,1973.0,1656.0,0,GasA,TA,1Story,2,TA,Lvl,Gtl,9246.0,Inside,87.0,IR1,0.0,90,RL,564.0,BrkFace,None,0.0,11,NWAmes,211.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,1656.0,AllPub,0.0,1973,1973,2008,135000.0
920.0,941.0,0.0,None,3,1Fam,TA,No,700.0,0.0,GLQ,Unf,1,0,Gd,216.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,492.0,2,TA,RFn,TA,BuiltIn,2002.0,1861.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13450.0,Corner,95.0,IR1,0.0,60,RL,0.0,None,None,0.0,6,CollgCr,91.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,916.0,AllPub,146.0,2002,2002,2006,200000.0
864.0,0.0,0.0,None,3,1Fam,TA,Mn,360.0,0.0,Rec,Unf,0,0,TA,504.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,288.0,1,TA,RFn,TA,Attchd,1972.0,864.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9560.0,Corner,120.0,IR1,0.0,20,RL,0.0,None,None,0.0,6,CollgCr,0.0,7,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,864.0,AllPub,0.0,1972,1972,2006,128500.0
872.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,858.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,GdWo,None,0,CBlock,1,Typ,480.0,4,TA,Unf,TA,Detchd,1974.0,872.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8294.0,Inside,70.0,Reg,0.0,20,RL,0.0,None,None,0.0,6,NAmes,0.0,5,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,858.0,AllPub,0.0,1971,1971,2007,123000.0
1114.0,0.0,0.0,None,3,1Fam,TA,No,814.0,0.0,GLQ,Unf,1,0,Gd,300.0,Y,RRAe,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,576.0,2,TA,Unf,TA,Detchd,2004.0,1114.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13695.0,Inside,66.0,Reg,0.0,20,RL,0.0,None,None,0.0,7,SawyerW,78.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1114.0,AllPub,0.0,2003,2004,2008,155000.0
